equipmentName,itemType,cardId,cardName,cardType,weaponStrategyId,weaponStrategyName,cardCopyEligible,baseCopiesFromOneItem,maxCopiesFromOneItem,copy2Unlock,copy3Unlock,copyLimitRule,copyAuditStatus
Winged Harp (Showdown Phase),tool,wingedHarpShowdownPhaseWarCall,Winged Harp (Showdown Phase) — War Call,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Winged Harp (Showdown Phase),tool,wingedHarpShowdownPhaseEcho,Winged Harp (Showdown Phase) — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Xmaxe,weapon,xmaxeOpeningStrike,Xmaxe — Opening Strike,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Xmaxe,weapon,xmaxeTechnique,Xmaxe — Technique,skill,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Xmaxe,weapon,xmaxePayoff,Xmaxe — Payoff,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Zanbato,weapon,zanbatoOpeningStrike,Zanbato — Opening Strike,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Zanbato,weapon,zanbatoTechnique,Zanbato — Technique,skill,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Zanbato,weapon,zanbatoPayoff,Zanbato — Payoff,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Zanbato (Broken),weapon,zanbatoBrokenOpeningStrike,Zanbato (Broken) — Opening Strike,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Zanbato (Broken),weapon,zanbatoBrokenTechnique,Zanbato (Broken) — Technique,skill,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Zanbato (Broken),weapon,zanbatoBrokenPayoff,Zanbato (Broken) — Payoff,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Armour Set Bonus,setBonus,paleHunterArmourPaleHunterLanternPounce,Pale Hunter — Lantern Pounce,attack,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Dusk Hunter Armour Set Bonus,setBonus,duskHunterArmourDuskHunterVanishUnderFur,Dusk Hunter — Vanish Under Fur,reaction,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Cloth Armour Set Bonus,setBonus,clothArmourClothArmourEmergencyBinding,Cloth Armour — Emergency Binding,support,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Cycloid Scale Armour Set Bonus,setBonus,cycloidScaleArmourCycloidScaleReefGlide,Cycloid Scale — Reef Glide,mobility,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Ember Drake Armour Set Bonus,setBonus,emberDrakeArmourEmberDrakeFurnaceRush,Ember Drake — Furnace Rush,attack,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Fur Armour Set Bonus,setBonus,furArmourFurArmourBraceTheCharge,Fur Armour — Brace the Charge,block,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Godling Stormhide Armour Set Bonus,setBonus,gormentArmourGormentArmourSpikedRecoil,Godling Stormhide Armour — Spiked Recoil,reaction,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Green Knight Armour Set Bonus,setBonus,greenKnightArmourGreenKnightOathOfTheLastStand,Green Knight — Oath of the Last Stand,reaction,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Lantern Armour Set Bonus,setBonus,lanternArmourLanternArmourRaiseTheLight,Lantern Armour — Raise the Light,support,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Hide Armour Set Bonus,setBonus,hideArmourHideArmourSurvivorSInstinct,Hide Armour — Survivor's Instinct,support,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Ash Phoenix Armour Set Bonus,setBonus,phoenixArmourPhoenixArmourFeatherstormReversal,Ash Phoenix Armour — Featherstorm Reversal,attack,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Ash Phoenix Armour Variant Set Bonus,setBonus,phoenixArmourVariantPhoenixVariantAshStep,Ash Phoenix Variant — Ash Step,mobility,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Stitched Hide Armour Set Bonus,setBonus,stitchedHideArmourStitchedHidePatchTheSeam,Stitched Hide — Patch the Seam,support,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Rolling Armour Set Bonus,setBonus,rollingArmourRollingArmourShellMomentum,Rolling Armour — Shell Momentum,mobility,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Wailing Armour Set Bonus,setBonus,wailingArmourWailingArmourTerrorCall,Wailing Armour — Terror Call,support,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Websilk Armour Set Bonus,setBonus,websilkArmourWebsilkArmourBindingThread,Websilk Armour — Binding Thread,support,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Websilken Armour Set Bonus,setBonus,websilkenArmourWebsilkenArmourCocoonPrayer,Websilken Armour — Cocoon Prayer,support,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Vagabond Armour Set Bonus,setBonus,vagabondArmourVagabondArmourImprovisedPattern,Vagabond Armour — Improvised Pattern,support,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Blue Affinity 5+,affinity_bonus,blueBastionStance,Blue Affinity — Bastion Stance,Affinity Ability,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Red Affinity 5+,affinity_bonus,redButchersTempo,Red Affinity — Butcher's Tempo,Affinity Ability,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Green Affinity 5+,affinity_bonus,greenMendersOath,Green Affinity — Mender's Oath,Affinity Ability,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
Purple Affinity 5+,affinity_bonus,purpleScavengersClaim,Purple Affinity — Scavenger's Claim,Affinity Ability,,,False,1,1,,,Dynamic bonus cards remain 1 copy while their bonus condition is active.,PASS: dynamic bonus card intentionally capped at 1 copy.
